COLONISATION_FAILED;Колонизация провалена;Echec de la colonisation;Kolonisierung fehlgeschlagen;;Colonizaciуn fallida;;;;;;;;;x;;;;;;;;;;;;;
COLONISATION_SUCCEDED;Успешная колонизация;Rйussite de la colonisation;Kolonisierung erfolgreich;;Colonizaciуn conseguida;;;;;;;;;x;;;;;;;;;;;;;
YOU_LOST;§RРазгром;§RVous avez perdu;§RVerloren;;§RHas perdido;;;;;;;;;X;;;;;;;;;;;;;
YOU_WON;§GПобеда;§GVous avez gagnй;§GGewonnen;;§GHas ganado;;;;;;;;;X;;;;;;;;;;;;;
WAR_OVERVIEW_SHORT;War Overview;Vue d’ensemble de la guerre;Kriegsьberblick;;Vista general de guerra;;;;;;;;;x;;;;;;;;;;;;;
MOVE_CAPITAL_SHORT;Нажмите здесь, чтобы перенести столицу в эту провинцию;Cliquez ici pour dйplacer votre capitale vers cette province;Klicken Sie hier, um Ihre Hauptstadt in diese Provinz zu verlegen;;Clic aquн para trasladar la capital a esta provincia.;;;;;;;;;x;;;;;;;;;;;;;
MOVE_CAPITAL_SHORT_CORE;You can not move the capital to this province since it is not a core;Vous ne pouvez pas dйplacer votre capitale vers cette province car ce n’est pas une province lйgitime;Da dies keine Kernprovinz ist, kцnnen Sie Ihre Hauptstadt nicht dorthin verlegen;;No se puede trasladar la capital a esta provincia porque no es un nъcleo.;;;;;;;;;x;;;;;;;;;;;;;
MOVE_CAPITAL_SHORT_MONEY;You can not move the capital to this province. You need at least $MONEY$ and to be at $STABILITY$ stability.;Vous ne pouvez pas dйplacer votre capitale vers cette province. Vous devez disposer de plus $MONEY$ et de $STABILITY$ en stabilitй.;Sie kцnnen die Hauptstadt nicht in diese Provinz verlegen. Dazu benцtigen Sie mehr $MONEY$ und $STABILITY$ Stabilitдt.;;No se puede trasladar la capital a esta provincia. Se necesita al menos $MONEY$ y tener una estabilidad de $STABILITY$.;;;;;;;;;x;;;;;;;;;;;;;
MOVE_CAPITAL_LONG;Moving your Capital can be advantageous, especially if it is in a vulnerable position.;Dйplacer votre capitale peut кtre intйressant, surtout si elle se trouve en position vulnйrable.;Die Verlegung Ihrer Hauptstadt kann sich vorteilhaft auswirken, vor allem dann, wenn sie sich in einer verwundbaren Position befindet.;;Trasladar la capital puede ser ventajoso, especialmente si estб en una posiciуn vulnerable.;;;;;;;;;x;;;;;;;;;;;;;
MOVE_CAPITAL_COST;The cost for moving will be $STABILITY$ stability and $MONEY$;Ce dйplacement vous coыtera $STABILITY$ en stabilitй et $MONEY$;Die Verlegungskosten betragen $STABILITY$ Stabilitдt und $MONEY$;;El coste del traslado serб de $STABILITY$ de estabilidad y $MONEY$.;;;;;;;;;x;;;;;;;;;;;;;
HRE_DISMANTLE;Dismantle HRE;Dйmanteler le Saint Empire romain;HRR auflцsen;;Desmantelar el SIR;;;;;;;;;x;;;;;;;;;;;;;
YOUR_CAPITAL;Столица нашей страны.;La capitale de votre pays.;Die Hauptstadt unseres Landes;;La capital de nuestro paнs.;;;;;;;;;x;;;;;;;;;;;;;
CONFIRMMOVECAPITALTEXT;Do you wish to move your Capital to this new location?;Dйplacer la capitale ?;Hauptstadt verlegen?;;їQuerйis trasladar la capital a esta nueva ubicaciуn?;;;;;;;;;x;;;;;;;;;;;;;
COST_STABILITY;Cost: §Y$AMOUNT$§W Ducats \nStability: §Y$STABILITY$§W.;Coыt : §Y$AMOUNT$§W ducats \Stabilitй : §Y$STABILITY$§W.;Kosten: §Y$AMOUNT$§W Dukaten \nStabilitдt: §Y$STABILITY$§W.;;Coste: §Y$AMOUNT$§W ducados\nEstabilidad: §Y$STABILITY$§W;;;;;;;;;x;;;;;;;;;;;;;
OPTION_CHANGED;$FROM$ has changed to: $TO$;$FROM$ a changй pour : $TO$;$FROM$ wurde geдndert zu: $TO$;;$FROM$ ha cambiado a: $TO$;;;;;;;;;x;;;;;;;;;;;;;
MERC_INF;Mercenary Infantry ;Infanterie de mercenaires;Sцldnerinfanterie;;Infanterнa mercenaria ;;;;;;;;;x;;;;;;;;;;;;;
MERC_CAV;Mercenary Cavalry ;Cavalerie de mercenaires ;Sцldnerkavallerie;;Caballerнa mercenaria ;;;;;;;;;x;;;;;;;;;;;;;
THE_YEAR_IS_BEFORE;The year is before ;L’annйe prйcйdente ;Das Jahr ist vor;;El aсo es anterior a ;;;;;;;;;x;;;;;;;;;;;;;
THE_YEAR_IS_AFTER;The year is after ;L’annйe suivante;Das Jahr ist nach;;El aсo es posterior ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_LESS_THAN;Have less than ;Ont moins de ;Weniger haben als;;Se tiene menos que ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_MORE_THAN;Have at least ;Ont plus de;Mehr haben als;;Se tiene mбs que ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_PRESTIGE_LESS_THAN;Have less prestige than ;Ont moins de prestige que;Weniger Prestige haben als;;Se tiene menos prestigio que ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_PRESTIGE_MORE_THAN;Have prestige of at least ;Ont plus de prestige que;Mehr Prestige haben als;;Se tiene suerte;;;;;;;;;x;;;;;;;;;;;;;
ISNT_LUCKY;Isnt lucky ;N’a pas de chance;Hat kein Glьck;;Se tiene mбs prestigo que;;;;;;;;;x;;;;;;;;;;;;;
IS_LUCKY;Is lucky;A de la chance;Hat Glьck;;Se tiene suerte;;;;;;;;;x;;;;;;;;;;;;;
HAVNTWARTAXES;Haven't war taxes ;N’ont pas d’impфts de guerre;Keine Kriegssteuern haben;;No es suerte;;;;;;;;;x;;;;;;;;;;;;;
HAVEWARTAXES;Have war taxes ;Ont des impфts de guerre;Kriegssteuern haben;;Se tiene impuestos de guerra ;;;;;;;;;x;;;;;;;;;;;;;
INFLATION_MORE_THAN;Inflation at least ;Inflation supйrieure а;Inflation mehr als;;Inflaciуn superior a ;;;;;;;;;x;;;;;;;;;;;;;
INFLATION_LESS_THAN;Inflation less than ;Inflation infйrieure а;Inflation weniger als;;Inflaciуn inferior a ;;;;;;;;;x;;;;;;;;;;;;;
STABILITY_LESS_THAN;has Stability of less than ;Stabilitй infйrieure а;Stabilitдt mehr als;;Estabilidad inferior a ;;;;;;;;;x;;;;;;;;;;;;;
STABILITY_MORE_THAN;has Stability of at least ;Stabilitй supйrieure а;Stabilitдt weniger als;;Estabilidad superior a ;;;;;;;;;x;;;;;;;;;;;;;
WAR_EXHAUSTION_MORE_THAN;War exhaustion at least ;Lassitude de guerre supйrieure а;Kriegsmьdigkeit mehr als;;Hastнo bйlico superior a ;;;;;;;;;x;;;;;;;;;;;;;
WAR_EXHAUSTION_LESS_THAN;War exhaustion less than ;Lassitude de guerre infйrieure а;Kriegsmьdigkeit weniger als;;Hastнo bйlico inferior a ;;;;;;;;;x;;;;;;;;;;;;;
BLOCKADE_PENALTY_MORE_THAN;Blockade penalty at least ;Pйnalitй de blocus supйrieure а;Blockadeabzьge mehr als;;Penalizaciуn de bloqueo superior a ;;;;;;;;;x;;;;;;;;;;;;;
BLOCKADE_PENALTY_LESS_THAN;Blockade penalty less than ;Pйnalitй de blocus infйrieure а;Blockadeabzьge weniger als;;Penalizaciуn de bloqueo inferior a ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_LESS_MANPOWER_THAN;Have less manpower than ;Ont moins de main-d’њuvre que;Mehr Soldaten haben als;;Se tiene menos soldadesca que ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_MORE_MANPOWER_THAN;Manpower at least ;Ont plus de main-d’њuvre que;Weniger Soldaten haben als;;Se tiene mбs soldadesca que ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_LESS_LOANS_THAN;Number of loans less than ;Ont moins d’emprunts que;Weniger Darlehen haben als;;Se tiene menos prйstamos que ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_MORE_LOANS_THAN;Number of loans at least ;Ont plus d’emprunts que;Mehr Darlehen haben als;;Se tiene mбs prйstamos que ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_LESS_COT_THAN;Number of COTs less than ;Ont moins de CdC que;Weniger HZ haben als;;Se tiene menos c.d.c. que ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_MORE_COT_THAN;Number of COTs at least ;Ont plus de CdC que;Mehr HZ haben als;;Se tiene mбs c.d.c. que ;;;;;;;;;x;;;;;;;;;;;;;
HAVNT_REGENCY_COUNCIL;Haven't regency council;N’ont pas de conseil de rйgence;Keinen Regentschaftsrat haben;;No se tiene consejo de regencia;;;;;;;;;x;;;;;;;;;;;;;
HAVE_REGENCY_COUNCIL;Have regency council;Ont un conseil de rйgence;Regentschaftsrat haben;;Se tiene consejo de regencia;;;;;;;;;x;;;;;;;;;;;;;
HAVE_LAND_MAINTENANCE_OVER;Have land maintenance over ;Ont une maintenance terrestre supйrieure;Unterhalb fьr Armee haben von ьber;;Se tiene un mantenimiento de ejйrcito de tierra superior a ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_LAND_MAINTENANCE_UNDER;Have land maintenance under ;Ont une maintenance terrestre infйrieure;Unterhalb fьr Armee haben von unter;;Se tiene un mantenimiento de ejйrcito de tierra inferior a ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_NAVAL_MAINTENANCE_OVER;Have naval maintenance over ;Ont une maintenance navale supйrieure;Unterhalt fьr Marine haben von ьber;;Se tiene un mantenimiento de armada superior a ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_NAVAL_MAINTENANCE_UNDER;Have naval maintenance under ;Ont une maintenance navale infйrieure;Unterhalt fьr Marine haben von unter;;Se tiene un mantenimiento de armada inferior a ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_ARMY_TRADITION_UNDER;Have army tradition under ;Ont une tradition terrestre infйrieure;Armeetradition haben von unter;;Se tiene una tradiciуn del ejйrcito inferior a ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_ARMY_TRADITION_OVER;Have army tradtion of at least ;Ont une tradition terrestre supйrieure;Armeetradition haben von ьber;;Se tiene una tradiciуn del ejйrcito superior a ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_NAVAL_TRADITION_UNDER;Have naval tradition under ;Ont une tradition navale infйrieure;Flottentradition haben von unter;;Se tiene una tradiciуn de la armada inferior a ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_NAVAL_TRADITION_OVER;Have naval tradition of at least ;Ont une tradition navale supйrieure;Flottentradition haben von ьber;;Se tiene una tradiciуn de la armada superior a ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_TRADE_EFFICIENCY_UNDER;Have trade efficiency under ;Ont une efficacitй commerciale infйrieure;Handelseffizienz haben von unter;;Se tiene un rendimiento comercial inferior a ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_TRADE_EFFICIENCY_OVER;Have trade efficiency over ;Ont une efficacitй commerciale supйrieure;Handelseffizienz haben von ьber;;Se tiene un rendimiento comercial superior a ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_PRODUCTION_EFFICIENCY_UNDER;Have production efficiency under ;Ont une productivitй infйrieure;Produktionseffizienz haben von unter;;Se tiene un rendimiento de producciуn comercial inferior a ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_PRODUCTION_EFFICIENCY_OVER;Have production efficiency over ;Ont une productivitй supйrieure;Produktionseffizienz haben von ьber;;Se tiene un rendimiento de producciуn comercial superior a ;;;;;;;;;x;;;;;;;;;;;;;
HAVENT_A_COT_INT;Have no CoT in ;N’ont pas de CdC dans;Kein HZ haben in;;No se tiene un c.d.c. en ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_A_COT_INT;Have a CoT in ;Ont un CdC dans ;Ein HZ haben in;;Se tiene un c.d.c. en ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_CONTROL_OVER;Control ;Ont le contrфle sur;Kontrolle haben ьber;;Se tiene el control de ;;;;;;;;;x;;;;;;;;;;;;;
HAVENT_CONTROL_OVER;Do NOT control ;N’ont pas le contrфle sur;Keine Kontrolle haben ьber;;No se tiene el control de ;;;;;;;;;x;;;;;;;;;;;;;
HAVENT_CORE;Do NOT have a core in ;N’ont pas de province lйgitime dans;Keine Kernprovinz haben in;;No se tiene un nъcleo en ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_CORE_IN;Have a core in ;Ont une province lйgitime dans;Kernprovinz haben in;;Se tiene un nъcleo en ;;;;;;;;;x;;;;;;;;;;;;;
HAVENT_DISCOVERED;Have NOT discovered ;N’ont pas dйcouvert ;Keine Entdeckung von;;No se ha descubierto ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_DISCOVERED;Have discovered ;Ont dйcouvert;Entdeckung von;;Se ha descubierto ;;;;;;;;;x;;;;;;;;;;;;;
IS_EMPEROR;Is the Emperor of the HRE;Est empereur;Ist Kaiser;;Se es Emperador;;;;;;;;;x;;;;;;;;;;;;;
ISNT_EMPEROR;Is NOT the Emperor of the HRE;N’est pas empereur;Ist nicht Kaiser;;No se es Emperador;;;;;;;;;x;;;;;;;;;;;;;
ISNT_ELECTOR;Is NOT an elector;N’est pas йlecteur;Ist kein Kurfьrst;;No se es elector;;;;;;;;;x;;;;;;;;;;;;;
IS_ELECTOR;Is an elector;Est йlecteur;Ist Kurfьrst;;Se tiene menos ciudades que ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_LESS_CITIES_THAN;Have less cities than ;Ont moins de villes que;Weniger Stдdte haben als;;Se tiene mбs ciudades que ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_MORE_CITIES_THAN;Number of cities at least ;Ont plus de villes que ;Mehr Stдdte haben als;;Se tiene menos puertos que ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_LESS_PORTS_THAN;Have less home ports than ;Ont moins de ports que;Weniger Hдfen haben als ;;Se tiene mбs puertos que ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_MORE_PORTS_THAN;Number of home ports at least ;Ont plus de ports que;Mehr Hдfen haben als ;;Se tiene menos exploradores que ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_LESS_EXPLORERS_THAN;Have less explorers than ;Ont moins d’explorateurs que;Weniger Entdecker haben als;;Se tiene mбs exploradores que ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_MORE_EXPLORERS_THAN;Number of explorers at least ;Ont plus d’explorateurs que;Mehr Entdecker haben als;;Se tiene menos conquistadores que ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_LESS_CONQUISTADORS_THAN;Have less conquistadors than ;Ont moins de conquistadors que;Weniger Konquistadoren haben als;;Se tiene mбs conquistadores que;;;;;;;;;x;;;;;;;;;;;;;
HAVE_MORE_CONQUISTADORS_THAN;Number of conquistadors at least ;Ont plus de conquistadors que;Mehr Konquistadoren haben als;;Se tiene menos almirantes que ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_LESS_ADMIRALS_THAN;Have fewer admirals than ;Ont moins d’amiraux que;Weniger Admirale haben als;;Se tiene mбs almirantes que ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_MORE_ADMIRALS_THAN;Number of admirals at least ;Ont plus d’amiraux que ;Mehr Admirale haben als;;Se tiene menos generales que ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_LESS_GENERALS_THAN;Have fewer generals than ;Ont moins de gйnйraux que;Weniger Generдle haben als;;Se tiene mбs generales que ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_MORE_GENERALS_THAN;Number of generals at least ;Ont plus de gйnйraux que;Mehr Generдle haben als;;No se tiene un monarca como lнder ;;;;;;;;;x;;;;;;;;;;;;;
HAVNT_MONARCH_AS_LEADER;The ruler is NOT a unit leader ;N’ont pas de monarque en tant que dirigeant;Keinen Monarchen als Anfьhrer haben;;Se tiene un monarca como lнder ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_MONARCH_AS_LEADER;The ruler is a unit leader ;Ont un monarque en tant que dirigeant;Einen Monarchen als Anfьhrer haben;;No se es un defensor de la fe ;;;;;;;;;x;;;;;;;;;;;;;
IS_NOT_DEFENDER_OF_FAITH;Is NOT Defender of the Faith ;N’est pas dйfenseur de la foi ;Ist nicht Verteidiger des Glaubens;;Se es un defensor de la fe ;;;;;;;;;x;;;;;;;;;;;;;
IS_DEFENDER_OF_FAITH;Is Defender of the Faith ;Est dйfenseur de la foi;Ist Verteidiger des Glaubens;;Se tiene mбs acuerdos comerciales que ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_MORE_TRADE_ARGEEMENTS_THAN;Number of trade agreements at least ;Ont plus d’accords commerciaux que;Mehr Handelsabkommen haben als;;No se tiene mбs acuerdos comerciales que ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_NOT_MORE_TRADE_ARGEEMENTS_THAN;Have fewer trade agreements than ;Ont moins d’accords commerciaux que;Nicht mehr Handelsabkommen haben als;;Se tiene menos acuerdos de comercio rechazados que ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_LESS_TRADE_REFUSALS_THAN;Have fewer trade refusals than ;Ont moins de refus commerciaux que;Weniger verweigerte Handelsabkommen haben als;;Se tiene mбs acuerdos de comercio rechazados que ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_MORE_TRADE_REFUSALS_THAN;Number of trade refusals at least ;Ont plus de refus commerciaux que;Mehr verweigerte Handelsabkommen haben als;;Se tiene menos aliados que ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_LESS_ALLIES_THAN;Have fewer allies than ;Ont moins d’alliйs que;Weniger Verbьndete haben als;;Se tiene mбs aliados que ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_MORE_ALLIES_THAN;Number of allies at least ;Ont plus d’alliйs que;Mehr Verbьndete haben als;;Se tiene menos matrimonios reales que ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_LESS_ROYAL_MARRIGES_THAN;Have fewer royal marriages than ;Ont moins de mariages royaux que;Weniger Staatsehen haben als;;Se tiene mбs matrimonios reales que ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_MORE_ROYAL_MARRIGES_THAN;Number of royal marriages at least ;Ont plus de mariages royaux que;Mehr Staatsehen haben als;;Se tiene menos vasallos que ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_LESS_VASSALS_THAN;Have fewer vassals than ;Ont moins de vassaux que;Weniger Vasallen haben als;;Se tiene mбs vasallos que ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_MORE_VASSALS_THAN;Number of vassals at least ;Ont plus de vassaux que;Mehr Vasallen haben als;;Se tiene menos uniones que ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_LESS_UNIONS_THAN;Have fewer unions than ;Ont moins d’unions que;Weniger Unionen haben als;;Se tiene mбs uniones que ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_MORE_UNIONS_THAN;Number of unions at least ;Ont plus d’unions que;Mehr Unionen haben als;;Se tiene un gobernante con una habilidad administrativa inferior a ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_MONARCH_WITH_LOWER_AMD_THEN;Ruler has lower administrative skills than ;Ont un dirigeant dotй de qualitйs administratives infйrieures а;Herrscher mit geringerem Regierungsgeschick haben als;;Se tiene un gobernante con una habilidad administrativa superior a ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_MONARCH_WITH_HIGHER_AMD_THEN;Ruler has administrative skills of at least;Ont un dirigeant dotй de qualitйs administratives supйrieures а;Herrscher mit hцherem Regierungsgeschick haben als;;Se tiene un gobernante con una habilidad diplomбtica inferior a ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_MONARCH_WITH_LOWER_DIP_THEN;Ruler has lower diplomatic skills than ;Ont un dirigeant dotй de qualitйs diplomatiques infйrieures а;Herrscher mit geringerem diplomatischen Geschick haben als;;Se tiene un gobernante con una habilidad diplomбtica superior a ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_MONARCH_WITH_HIGHER_DIP_THEN;Ruler has diplomatic skills of at least;Ont un dirigeant dotй de qualitйs diplomatiques supйrieures а;Herrscher mit hцherem diplomatischen Geschick haben als;;Se tiene un gobernante con una habilidad militar inferior a ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_MONARCH_WITH_LOWER_MIL_THEN;Ruler has lower military skills than ;Ont un dirigeant dotй de qualitйs diplomatiques infйrieures а;Herrscher mit geringerem diplomatischen Geschick haben als;;Se tiene un gobernante con una habilidad militar superior a ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_MONARCH_WITH_HIGHER_MIL_THEN;Ruler has military skills of at least;Ont un dirigeant dotй de qualitйs diplomatiques supйrieures а;Herrscher mit hцherem diplomatischen Geschick haben als;;No se tiene cultura ;;;;;;;;;x;;;;;;;;;;;;;
HAVNT_CULTURE;The culture is NOT ;N’ont pas de culture ;Nichtverfьgung ьber Kultur;;Se tiene cultura ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_CULTURE;The culture is ;Ont une culture;Verfьgung ьber Kultur;;No se es cultura principal ;;;;;;;;;x;;;;;;;;;;;;;
IS_NOT_PRIMARY_CULTURE;The primary culture is NOT ;N’est pas une culture principale;Ist keine Primдrkultur;;Se es cultura principal ;;;;;;;;;x;;;;;;;;;;;;;
IS_PRIMARY_CULTURE;The primary culture is ;Est une culture principale;Ist eine Primдrkultur;;No se es una cultura aceptada ;;;;;;;;;x;;;;;;;;;;;;;
IS_NOT_ACCEPTED_CULTURE; is NOT an accepted culture; n’est pas une culture acceptйe; ist keine akzeptierte Kultur;;Se es una cultura aceptada ;;;;;;;;;x;;;;;;;;;;;;;
IS_ACCEPTED_CULTURE; is an accepted culture; est une culture acceptйe; ist eine akzeptierte Kultur;;No se tiene grupo cultural ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_NOT_CULTURE_GROUP;The culture group is NOT ;N’ont pas de groupe culturel;Nichtverfьgung ьber Kulturgruppe;;Se tiene grupo cultural ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_CULTURE_GROUP;The culture group is ;Ont un groupe culturel;Verfьgung ьber Kulturgruppe;; estб activado(a);;;;;;;;;x;;;;;;;;;;;;;
IS_ENABLED; is enabled; est activй(e); ist aktiviert;; estб desactivado(a);;;;;;;;;x;;;;;;;;;;;;;
IS_DISABLED; is disabled; est dйsactivй(e); ist deaktiviert;;Se tiene;;;;;;;;;x;;;;;;;;;;;;;
HAVE;Have ;Ont ;Haben ;;No se tiene ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_NOT;Do NOT have ;N’ont pas ;Nicht haben ;;Tiene ;;;;;;;;;x;;;;;;;;;;;;;
HAS;Has ;A ;Hat ;;No tiene ;;;;;;;;;x;;;;;;;;;;;;;
HAS_NOT;Has NOT ;N’a pas ;Hat nicht ;; existe;;;;;;;;;x;;;;;;;;;;;;;
EXISTS; exists; existe; existiert;; no existe;;;;;;;;;x;;;;;;;;;;;;;
DOSNT_EXISTS; does NOT exist; n’existe pas; existiert nicht;;No se tiene un ;;;;;;;;;x;;;;;;;;;;;;;
DO_NOT_HAVE_A;Do NOT have a ;N’a pas de ;Nichtverfьgung ьber;;Se tiene un ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_A;Have a ;A un(e) ;Verfьgung;;Se tiene mбs infanterнa que ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_MORE_INFANTRY_THAN;Infantry regiments at least ;Ont plus d’infanterie que;Mehr Infanterie haben als;;Se tiene menos infanterнa que ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_LESS_INFANTRY_THAN;Have less infantry than ;Ont moins d’infanterie que;Weniger Infanterie haben als;;Se tiene menos caballerнa que ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_LESS_CAVALRY_THAN;Have less cavalry than ;Ont moins de cavalerie que;Weniger Kavallerie haben als;;Se tiene mбs caballerнa que ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_MORE_CAVALRY_THAN;Cavalry regiments at least ;Ont plus de cavalerie que;Mehr Kavallerie haben als;;Se tiene mбs artillerнa que ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_MORE_ARTILLERY_THAN;Artillery regiments at least ;Ont moins d’artillerie que ;Mehr Artillerie haben als;;Se tiene menos artillerнa que ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_LESS_ARTILLERY_THAN;Have less artillery than ;Ont plus d’artillerie que;Mehr Artillerie haben als;;Se tiene menos barcos grandes que ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_LESS_BIG_SHIPS_THAN;Have less big ships than ;Ont moins de grands navires que;Weniger GroЯschiffe haben als;;Se tiene mбs barcos grandes que ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_MORE_BIG_SHIPS_THAN;Big ships at least ;Ont plus de grands navires que;Mehr GroЯschiffe haben als;;Se tiene menos barcos pequeсos que ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_LESS_LIGHT_SHIPS_THAN;Have less light ships than ;Ont moins de navires lйgers que;Weniger Kleinschiffe haben als;;Se tiene mбs barcos pequeсos que ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_MORE_LIGHT_SHIPS_THAN;Light ships at least ;Ont moins de navires lйgers que;Mehr Kleinschiffe haben als;;Se tiene mбs galeras que ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_LESS_GALLEYS_SHIPS_THAN;Have less galleys than ;Ont plus de galиres que;Mehr Galeeren haben als;;Se tiene menos galeras que ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_MORE_GALLEYS_SHIPS_THAN;Galleys at least ;Ont plus de galиres que;Mehr Galeeren haben als;;Se tiene menos transportes que ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_LESS_TRANSPORTS_THAN;Have less transports than ;Ont moins de navires de transport que;Weniger Transportschiffe haben als;;Se tiene mбs transportes que ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_MORE_TRANSPORTS_THAN;Transports at least ;Ont plus de navires de transport que;Mehr Transportschiffe haben als;;Se tiene menos porcentaje de infanterнa que ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_LESS_INFANTRY_FRACTION_THAN;Infantry fraction less than ;Ont une plus petite fraction d’infanterie que;Weniger Infanterieanteil haben als;;Se tiene mбs porcentaje de infanterнa que ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_MORE_INFANTRY_FRACTION_THAN;Infantry fraction at least ;Ont une plus grande fraction d’infanterie que;Mehr Infanterieanteil haben als;;Se tiene menos porcentaje de caballerнa que ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_LESS_CAVALRY_FRACTION_THAN;Cavalry fraction less than ;Ont une plus petite fraction de cavalerie que;Weniger Kavallerieanteil haben als;;Se tiene mбs porcentaje de caballerнa que ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_MORE_CAVALRY_FRACTION_THAN;Cavalry fraction at least ;Ont une plus grande fraction de cavalerie que;Mehr Kavallerieanteil haben als;;Se tiene menos porcentaje de artillerнa que ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_LESS_ARTILLERY_FRACTION_THAN;Artillery fraction less than ;Ont une plus petite fraction d’artillerie que;Weniger Artillerieanteil haben als;;Se tiene mбs porcentaje de artillerнa que ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_MORE_ARTILLERY_FRACTION_THAN;Artillery fraction at least ;Ont une plus grande fraction d’artillerie que;Mehr Artillerieanteil haben als;;Se tiene menos porcentaje de barcos grandes que ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_LESS_BIG_SHIPS_FRACTION_THAN;Big ship fraction less than ;Ont une plus petite fraction de grands navires que;Weniger GroЯschiffanteil haben als;;Se tiene mбs porcentaje de barcos grandes que ;;;;;;;;;x;;;;;;;;;;;;;
HAVE_MORE_BIG_SHIPS_FRACTION_THAN;Big ship fraction at least ;Ont une plus grande fraction de grands navires que;Mehr GroЯschiffanteil haben als;;Se tiene menos porcentaje de barcos pequeсos que ;;;;;;;;;x;;;;;;;;;;;;;
