EVTOPTA46014;Excellent.;;;;;;;;;;;;;
EVTNAME46015;Capable Man;;;;;;;;;;;;;
EVTDESC46015;A capable man has risen through the ranks of our knightly order to become an exceptional Comandant, worthy of a advisery post at our court.;;;;;;;;;;;;;
EVTOPTA46015;Excellent.;;;;;;;;;;;;;
tribal_foreign_influences;Tribal Foreign Influences;;;;;;;;;;;;;x
desc_tribal_foreign_influences;Tribal foreign influences.;;;;;;;;;;;;;x
tribal_raiders_1;Tribal Raiders;;;;;;;;;;;;;x
desc_tribal_raiders_1;Tribal raiders.;;;;;;;;;;;;;x
tribal_raiders_2;Tribal Raiders;;;;;;;;;;;;;x
desc_tribal_raiders_2;Tribal raiders.;;;;;;;;;;;;;x
tribal_bandits;Tribal Bandits;;;;;;;;;;;;;x
desc_tribal_bandits;Tribal bandits.;;;;;;;;;;;;;x
tribal_tax_refusal;Tribal Tax Refusal;;;;;;;;;;;;;x
desc_tribal_tax_refusal;Tribal tax refusal.;;;;;;;;;;;;;x
tribal_leaders_hanged;Tribal Leaders Hanged;;;;;;;;;;;;;x
desc_tribal_leaders_hanged;Tribal leaders hanged.;;;;;;;;;;;;;x
arm_peasants;Arm Peasants;;;;;;;;;;;;;x
desc_arm_peasants;Arm peasants.;;;;;;;;;;;;;x
swiss_mercenaries;Swiss Mercenaries;;;;;;;;;;;;;x
desc_swiss_mercenaries;Swiss mercenaries.;;;;;;;;;;;;;x
swiss_mercenaries_loot;Swiss Mercenaries - Loot Share;;;;;;;;;;;;;x
desc_swiss_mercenaries_loot;Swiss Mercenaries - loot share.;;;;;;;;;;;;;x
exiled_condottiere;Exiled Condottiere;;;;;;;;;;;;;x
desc_exiled_condottiere;Exiled Condottiere.;;;;;;;;;;;;;x
import_foreign_weapons;Import Foreign Weapons;;;;;;;;;;;;;x
desc_import_foreign_weapons;Import foreign weapons.;;;;;;;;;;;;;x
western_knights;Western Knights;;;;;;;;;;;;;x
desc_western_knights;Western Knights.;;;;;;;;;;;;;x
local_support;Local Support;;;;;;;;;;;;;x
desc_local_support;Local support.;;;;;;;;;;;;;x
war_revise_land_charter;Revise Land Charter;;;;;;;;;;;;;x
desc_war_revise_land_charter;Revise Land Charter.;;;;;;;;;;;;;x
hanseatic_trade;Hanseatic Trade;;;;;;;;;;;;;x
desc_hanseatic_trade;Hanseatic trade.;;;;;;;;;;;;;x
hanseatic_trade_decrease;Decrease in Hanseatic Trade;;;;;;;;;;;;;x
desc_hanseatic_trade_decrease;Decrease in Hanseatic Trade.;;;;;;;;;;;;;x
baltic_ore_trade;Baltic Ore Trade;;;;;;;;;;;;;x
desc_baltic_ore_trade;Baltic ore trade.;;;;;;;;;;;;;x
high_quality_weapons;High Quality Weapons;;;;;;;;;;;;;x
desc_high_quality_weapons;High quality weapons.;;;;;;;;;;;;;x
tribal_bad_harvest;Bad Harvest;;;;;;;;;;;;;x
desc_tribal_bad_harvest;Bad harvest.;;;;;;;;;;;;;x
tribal_disease;Disease;;;;;;;;;;;;;x
desc_tribal_disease;Disease.;;;;;;;;;;;;;x
tribal_cultural_uprising;Cultural Uprising;;;;;;;;;;;;;x
desc_tribal_cultural_uprising;Cultural uprising.;;;;;;;;;;;;;x
tribal_cultural_uprising_province;Cultural Uprising;;;;;;;;;;;;;x
desc_tribal_cultural_uprising_province;Cultural uprising.;;;;;;;;;;;;;x
tribal_cultural_uprising_province_spread;Cultural Uprising;;;;;;;;;;;;;x
desc_tribal_cultural_uprising_province_spread;Cultural uprising.;;;;;;;;;;;;;x
tribal_ambitious_cousin;Ambitious Cousin;;;;;;;;;;;;;x
desc_tribal_ambitious_cousin;Ambitious cousin.;;;;;;;;;;;;;x
tribal_ambitious_cousin_generals;Ambitious Cousin - Generals;;;;;;;;;;;;;x
desc_tribal_ambitious_cousin_generals;Ambitious Cousin - Generals.;;;;;;;;;;;;;x
tribal_ambitious_cousin_adviser;Ambitious Cousin - Adviser;;;;;;;;;;;;;x
desc_tribal_ambitious_cousin_adviser;Ambitious Cousin - Adviser.;;;;;;;;;;;;;x
tribal_wool_trade_fails;Wool Trade Fails;;;;;;;;;;;;;x
desc_tribal_wool_trade_fails;Wool trade fails.;;;;;;;;;;;;;x
tribal_political_crisis;Political Crisis;;;;;;;;;;;;;x
desc_tribal_political_crisis;Political crisis.;;;;;;;;;;;;;x
tribal_leader_killed;Tribal Leader Murdered;;;;;;;;;;;;;x
desc_tribal_leader_killed;Tribal leader murdered.;;;;;;;;;;;;;x
tribal_leader_killed_uprising;Tribal Uprising;;;;;;;;;;;;;x
desc_tribal_leader_killed_uprising;Tribal uprising.;;;;;;;;;;;;;x
tribal_leader_killed_rebellion;Tribal Rebellion;;;;;;;;;;;;;x
desc_tribal_leader_killed_rebellion;Tribal rebellion.;;;;;;;;;;;;;x
tribal_succession_rebellion;Tribal Succession Rebellion;;;;;;;;;;;;;x
desc_tribal_succession_rebellion;Tribal succession rebellion.;;;;;;;;;;;;;x
tribal_army_demoralized;Demoralized Army;;;;;;;;;;;;;x
desc_tribal_army_demoralized;Demoralized army.;;;;;;;;;;;;;x
commission_painting_1;Commission Painting;;;;;;;;;;;;;x
desc_commission_painting_1;Commission painting.;;;;;;;;;;;;;x
EVTNAME47000;Local Gathering;;;;;;;;;;;;;
EVTDESC47000;Encouraged by the weakened local authorities preoccupied with the ongoing war, the local leaders organized a gathering of one our suject peoples, giving inspiring speeches about freedom and independence from our, so called, unlawful rule. Many local warriors heed the call of their leaders, we heard reports that an army of rebels is being organized.;;;;;;;;;;;;;
EVTOPTA47000;Just what we needed...;;;;;;;;;;;;;
EVTNAME47001;Rebellion;;;;;;;;;;;;;
EVTDESC47001;A rebel army has risen against the government, spreading spirit of nonsense ideals of freedom among our subject peoples.;;;;;;;;;;;;;
EVTOPTA47001;This must be contained.;;;;;;;;;;;;;
EVTNAME47002;Rebellion;;;;;;;;;;;;;
EVTDESC47002;A rebel army has risen against the government, spreading spirit of nonsense ideals of freedom among our subject peoples.;;;;;;;;;;;;;
EVTOPTA47002;This must be contained.;;;;;;;;;;;;;
EVTNAME47003;Rebellion;;;;;;;;;;;;;
EVTDESC47003;A rebel army has risen against the government, spreading spirit of nonsense ideals of freedom among our subject peoples.;;;;;;;;;;;;;
EVTOPTA47003;This must be contained.;;;;;;;;;;;;;
EVTNAME47004;Bandit Guild Forms;;;;;;;;;;;;;
EVTDESC47004;In the mids of all the chaos caused by our enemies besieging one of our provinces, a group of opportunistic local scum lowlives, decided to form a bandit guild.;;;;;;;;;;;;;
EVTOPTA47004;Hang them, hang them all?;;;;;;;;;;;;;
EVTNAME47005;Bandit Guild Forms;;;;;;;;;;;;;
EVTDESC47005;Due to our state instability, and an enemy army besieging one of our provinces, various groups of thugs and all sorts of local scum have formed a bandit guild.;;;;;;;;;;;;;
EVTOPTA47005;Hang them, hand them all?;;;;;;;;;;;;;
EVTNAME47006;Local Patriots;;;;;;;;;;;;;
EVTDESC47006;Disappointed by their experience in our armies, a group of former soldiers incited the local people against our government, promising freedom and independence to those who take arms to fight for it.;;;;;;;;;;;;;
EVTOPTA47006;Deluded fools.;;;;;;;;;;;;;
EVTNAME47007;Rebellion;;;;;;;;;;;;;
EVTDESC47007;A rebel army has risen against the government, spreading spirit of nonsense ideals of freedom among our subject peoples.;;;;;;;;;;;;;
EVTOPTA47007;They are just being silly.;;;;;;;;;;;;;
EVTNAME47008;Rebellion;;;;;;;;;;;;;
EVTDESC47008;A rebel army has risen against the government, spreading spirit of nonsense ideals of freedom among our subject peoples.;;;;;;;;;;;;;
EVTOPTA47008;They are just being silly.;;;;;;;;;;;;;
EVTNAME47009;Rebellion;;;;;;;;;;;;;
EVTDESC47009;A rebel army has risen against the government, spreading spirit of nonsense ideals of freedom among our subject peoples.;;;;;;;;;;;;;
EVTOPTA47009;They are just being silly.;;;;;;;;;;;;;
EVTNAME47010;Rebellion;;;;;;;;;;;;;
EVTDESC47010;A rebel army has risen against the government, spreading spirit of nonsense ideals of freedom among our subject peoples.;;;;;;;;;;;;;
EVTOPTA47010;They are just being silly.;;;;;;;;;;;;;
EVTNAME47011;Rebellion;;;;;;;;;;;;;
EVTDESC47011;Encouraged by the disastrous situation within our country and high war exhaustion, a rebel army has risen against the government.;;;;;;;;;;;;;
EVTOPTA47011;Deal with them.;;;;;;;;;;;;;
EVTNAME47012;Rebellion;;;;;;;;;;;;;
EVTDESC47012;Encouraged by the disastrous situation within our country and high war exhaustion, a rebel army has risen against the government.;;;;;;;;;;;;;
EVTOPTA47012;Deal with them.;;;;;;;;;;;;;
EVTNAME47013;Rebellion;;;;;;;;;;;;;
EVTDESC47013;Encouraged by the disastrous situation within our country and high war exhaustion, a rebel army has risen against the government.;;;;;;;;;;;;;
EVTOPTA47013;Deal with them.;;;;;;;;;;;;;
EVTNAME47014;Small Rebellion;;;;;;;;;;;;;
EVTDESC47014;Due to suffering caused by high war exhaustion, our people have taken arms against the government.;;;;;;;;;;;;;
EVTOPTA47014;Punish the leaders.;;;;;;;;;;;;;
EVTNAME47015;Rebellion;;;;;;;;;;;;;
EVTDESC47015;Due to suffering caused by high war exhaustion, our people have taken arms against the government.;;;;;;;;;;;;;
EVTOPTA47015;Punish the leaders.;;;;;;;;;;;;;
EVTNAME47016;Large Rebellion;;;;;;;;;;;;;
EVTDESC47016;Due to suffering caused by high war exhaustion, our people have taken arms against the government.;;;;;;;;;;;;;
EVTOPTA47016;Punish the leaders.;;;;;;;;;;;;;
EVTNAME47017;Large Rebellion;;;;;;;;;;;;;
EVTDESC47017;Seeing our low state stability as a sign of weakness, a group of disgruntled nobles incited a rebellion.;;;;;;;;;;;;;
EVTOPTA47017;They will pay for this.;;;;;;;;;;;;;
EVTNAME47018;Large Rebellion;;;;;;;;;;;;;
EVTDESC47018;Seeing our low state stability as a sign of weakness, a group of disgruntled nobles incited a rebellion.;;;;;;;;;;;;;
EVTOPTA47018;They will pay for this.;;;;;;;;;;;;;
EVTNAME47019;Large Rebellion;;;;;;;;;;;;;
EVTDESC47019;Seeing our low state stability as a sign of weakness, a group of disgruntled nobles incited a rebellion.;;;;;;;;;;;;;
EVTOPTA47019;They will pay for this.;;;;;;;;;;;;;
EVTNAME47020;Large Rebellion;;;;;;;;;;;;;
EVTDESC47020;Seeing our low state stability as a sign of weakness, a group of local separatists incited a rebellion.;;;;;;;;;;;;;
EVTOPTA47020;They will pay for this.;;;;;;;;;;;;;
EVTNAME47021;Large Rebellion;;;;;;;;;;;;;
EVTDESC47021;Seeing our low state stability as a sign of weakness, a group of local separatists incited a rebellion.;;;;;;;;;;;;;
EVTOPTA47021;They will pay for this.;;;;;;;;;;;;;
EVTNAME47022;Large Rebellion;;;;;;;;;;;;;
EVTDESC47022;Seeing our low state stability as a sign of weakness, a group of local separatists incited a rebellion.;;;;;;;;;;;;;
EVTOPTA47022;They will pay for this.;;;;;;;;;;;;;
EVTNAME47023;Religious Rebellion;;;;;;;;;;;;;
EVTDESC47023;Seeing our low state stability as a sign of weakness, a group of oppressed religious leaders incited a rebellion.;;;;;;;;;;;;;
EVTOPTA47023;Oh well.;;;;;;;;;;;;;
PROV2225;Кандалакша;;;;;;;;;;;;;
PROV2226;Умба;;;;;;;;;;;;;
PROV2227;Карлсбад;;;;;;;;;;;;;
PROV2228;Пардубице;;;;;;;;;;;;;
PROV2229;Ленчица;;;;;;;;;;;;;
PROV2230;Глогув;;;;;;;;;;;;;
PROV2231;Рацибуж;;;;;;;;;;;;;
silesian_region;Силезия;;;;;;;;;;;;;
GLO;Глогув;;;;;;;;;;;;;
GLO_ADJ;Глогувск.;;;;;;;;;;;;;
GLO_ADJ2;Глогувск.;;;;;;;;;;;;;
RAC;Рацибуж;;;;;;;;;;;;;
RAC_ADJ;Рацибужск.;;;;;;;;;;;;;
RAC_ADJ2;Рацибужск.;;;;;;;;;;;;;
form_silesia_title;Form Silesia;;;;;;;;;;;;;
form_silesia_desc;During the reign of Piast kings in Poland, Silesia was split from the rest of the country and further divided between brothers and sons before accepting the vassalage of our Bohemian lords. A new dawn rises and it is time we rule ourselves!;;;;;;;;;;;;;
form_silesia2_title;Form Silesia;;;;;;;;;;;;;
form_silesia2_desc;During the reign of Piast kings in Poland, Silesia was split from the rest of the country and further divided between brothers and sons before accepting the vassalage of our Bohemian lords. A new dawn rises and it is time we rule ourselves!;;;;;;;;;;;;;
annex_glogow_title;Annex Glogow;;;;;;;;;;;;;x
annex_glogow_desc;We now have the opportunity to press claims on this piece of land.;;;;;;;;;;;;;x
annex_raciborz_title;Annex Raciborz;;;;;;;;;;;;;x
annex_raciborz_desc;We now have the opportunity to press claims on this piece of land.;;;;;;;;;;;;;x
PROV2232;Тарту;;;;;;;;;;;;;
curonian;Куршская;;;;;;;;;;;;;x
latgalian;Латгальская;;;;;;;;;;;;;x
semigallian;Семигальская;;;;;;;;;;;;;x
latvian;Латвийская;;;;;;;;;;;;;x
livonian;Ливонск.;;;;;;;;;;;;;x
balten;Balten;;;;;;;;;;;;;x
form_latvia_title;Form Latvian Nation;;;;;;;;;;;;;x
form_latvia_desc;Form Latvian Nation;;;;;;;;;;;;;x
LAL;Латгалия;;;;;;;;;;;;;x
LAL_ADJ;Латгальск.;;;;;;;;;;;;;x
LAL_ADJ2;Латгальск.;;;;;;;;;;;;;x
LAT;Латвия;;;;;;;;;;;;;x
LAT_ADJ;Латвийск.;;;;;;;;;;;;;x
LAT_ADJ2;Латвийск.;;;;;;;;;;;;;x
ZEM;Земгалия;;;;;;;;;;;;;x
ZEM_ADJ;Земгальск.;;;;;;;;;;;;;x
ZEM_ADJ2;Земгальск.;;;;;;;;;;;;;x
kujawy_region;Куявия;;;;;;;;;;;;;
mazovia_region;Мазовия;;;;;;;;;;;;;
ostpreussen_region;Ostpreussen;;;;;;;;;;;;;
PROV2233;Лида;;;;;;;;;;;;;
PROV2234;Мир;;;;;;;;;;;;;
PROV2235;Орша;;;;;;;;;;;;;
local_gathering;Local Gathering;;;;;;;;;;;;;x
desc_local_gathering;Local gathering.;;;;;;;;;;;;;x
local_patriots;Local Patriot;;;;;;;;;;;;;x
desc_local_patriots;Local patriot.;;;;;;;;;;;;;x
PROV2236;Dal;;;;;;;;;;;;;
PROV2237;Hдrjedalen;;;;;;;;;;;;;
DAM;Дамаск;;;;;;;;;;;;;x
DAM_ADJ;Дамаскск.;;;;;;;;;;;;;x
DAM_ADJ2;Дамаскск.;;;;;;;;;;;;;x
ALP;Алеппо;;;;;;;;;;;;;x
ALP_ADJ;Алеппск.;;;;;;;;;;;;;x
ALP_ADJ2;Алеппск.;;;;;;;;;;;;;x
MSL;Мосул;;;;;;;;;;;;;x
MSL_ADJ;Мосульск.;;;;;;;;;;;;;x
MSL_ADJ2;Мосульск.;;;;;;;;;;;;;x
BGH;Багдад;;;;;;;;;;;;;x
BGH_ADJ;Багдадск.;;;;;;;;;;;;;x
BGH_ADJ2;Багдадск.;;;;;;;;;;;;;x
BSR;Басра;;;;;;;;;;;;;x
BSR_ADJ;Басрск.;;;;;;;;;;;;;x
BSR_ADJ2;Басрск.;;;;;;;;;;;;;x
meshriq_arabic;Meshriq Arabic;;;;;;;;;;;;;x
yemeni;Yemeni;;;;;;;;;;;;;x
PLS;Палестина;;;;;;;;;;;;;x
PLS_ADJ;Палестинск.;;;;;;;;;;;;;x
PLS_ADJ2;Палестинск.;;;;;;;;;;;;;x
defeat_rebels_mission_2_title;Defeat Rebels;;;;;;;;;;;;;x
defeat_rebels_mission_2_desc;Our country is being ravaged by rebels, we need to make sure we have full control over our country again. Eradicate all rebels!;;;;;;;;;;;;;x
annex_pomorye_title;Annex Pomorye;;;;;;;;;;;;;x
annex_pomorye_desc;We now have the opportunity to press claims on this piece of land.;;;;;;;;;;;;;x
HAL;Галиция;;;;;;;;;;;;;x
HAL_ADJ;Галицк.;;;;;;;;;;;;;x
HAL_ADJ2;Галицк.;;;;;;;;;;;;;x
lusatian_region;Лужица;;;;;;;;;;;;;x
white_ruthenia;Белая Русь;;;;;;;;;;;;;x
keivan_region;Киев;;;;;;;;;;;;;x
podolian_region;Подолье;;;;;;;;;;;;;x
PROV2238;Manisa;;;;;;;;;;;;;
PROV2239;Finike;;;;;;;;;;;;;
PROV2240;Cybistra;;;;;;;;;;;;;
PROV2241;Kartal;;;;;;;;;;;;;
PROV2242;Yozgat;;;;;;;;;;;;;
PROV2243;Bingol;;;;;;;;;;;;;
PROV2244;Durdzukia;;;;;;;;;;;;;
PROV2245;Khundzia;;;;;;;;;;;;;
PROV2246;Кахетия;;;;;;;;;;;;;
PROV2247;Ani;;;;;;;;;;;;;
PROV2248;Siirt;;;;;;;;;;;;;
PROV2249;Оз. Севан;;;;;;;;;;;;;
PROV2250;Lake Tuz;;;;;;;;;;;;;
PROV2251;Lake Beysehir;;;;;;;;;;;;;
EVTNAME79070;Patriarch Dies;;;;;;;;;;;;;x
EVTDESC79070;Sad news indded: in the year of $YEAR$, our beloved Patriarch died, after sudden illness. The entire nation is in the state of mourning.;;;;;;;;;;;;x
EVTOPTA79070;He shall be remembered;;;;;;;;;;;;x
omani;Omani;;;;;;;;;;;;;
PROV2252;Leuven;;;;;;;;;;;;;
PROV2253;Ibiza;;;;;;;;;;;;;
PROV2254;Menorca;;;;;;;;;;;;;
balearic_region;Balearic Islands;;;;;;;;;;;;;
balearic;Balearic;;;;;;;;;;;;;
PROV2255;La Palma;;;;;;;;;;;;;
PROV2256;El Hierro;;;;;;;;;;;;;
PROV2257;La Gomera;;;;;;;;;;;;;
PROV2258;Gran Canaria;;;;;;;;;;;;;
PROV2259;Fuerteventura;;;;;;;;;;;;;
PROV2260;Lanzarote;;;;;;;;;;;;;
PROV2261;Padova;;;;;;;;;;;;;
PROV2262;Рюген;;;;;;;;;;;;;
PROV2263;Рутения;;;;;;;;;;;;;
red_ruthenia;Красная Русь;;;;;;;;;;;;;
PROV2264;Констанца;;;;;;;;;;;;;
PROV2265;Puerto Ayachucho;;;;;;;;;;;;;
PROV2266;Northern Amazonas;;;;;;;;;;;;;
PROV2267;Angostura;;;;;;;;;;;;;
PROV2268;Coro;;;;;;;;;;;;;
PROV2269;Northern Bahia;;;;;;;;;;;;;
PROV2270;Lake al-Jerid;;;;;;;;;;;;;
PROV2271;Lake Sidi El Hani;;;;;;;;;;;;;
PROV2272;Lake Ech Chergui;;;;;;;;;;;;;
PROV2273;Tahert;;;;;;;;;;;;;
PROV2274;al-Mahdiya;;;;;;;;;;;;;
PROV2275;al-Bayadh;;;;;;;;;;;;;
PROV2276;Touggourt;;;;;;;;;;;;;
french_armored_infantry;Armored Infantry;;;;;;;;;;;;;x
french_armored_infantryDESCR;Represent basic infantry soldier type employed mostly in early and late medieval France. Unlike other levied foot soldier types of their time, Armored Infantry were mostly professional soldiers, better armed and armored, and available during most of the year.;;;;;;;;;;;;;x
french_gendarmes;French Gendarmes;;;;;;;;;;;;;x
french_gendarmesDESCR;A formation of heavy cavalrymen armed with long, heavy lances, desgined to be spearhead of the late 14th. century French armies. Unlike early and late feudal cavalry armies that served their kings mostly based on feudal law and for only a limited time each year, the reformed French Gendarmes of early 15th. century also received payment for their service making them available as true professional soldiers throughout year.;;;;;;;;;;;;;x
DOB;Dobrogea;;;;;;;;;;;;;x
DOB_ADJ;Dobrogean;;;;;;;;;;;;;x
DOB_ADJ2;Dobrogean;;;;;;;;;;;;;x
EVTNAME35059;Garrison Grows;;;;;;;;;;;;;x
EVTDESC35059;As a result of the recent expansion of the local fortress, the provincial garisson grows as well.;;;;;;;;;;;;;x
EVTOPTA35059;Excellent.;;;;;;;;;;;;;x
EVTNAME35060;Local Guilds;;;;;;;;;;;;;x
EVTDESC35060;Attracted by the local provincial development, a craftsmen guild settles in one of our provinces.;;;;;;;;;;;;;x
EVTOPTA35060;Excellent.;;;;;;;;;;;;;x
EVTNAME35061;Trade Boom;;;;;;;;;;;;;x
EVTDESC35061;The local fort development attracts a group of foreign merchants, who had established a trading post, boosting the local trade and tax values of the province. Should we send the additional mine supervisers to take advantage of this situation?;;;;;;;;;;;;;x
EVTOPTA35061;Certainly, send them.;;;;;;;;;;;;;x
EVTOPTB35061;We just can't afford that.;;;;;;;;;;;;;x
EVTNAME35062;Gold Mine Expands;;;;;;;;;;;;;x
EVTDESC35062;A new gold vein was recently discovered in one of our gold producing provinces, leading to an increase in provincial taxation.;;;;;;;;;;;;;x
EVTOPTA35062;Excellent, establish new tax office.;;;;;;;;;;;;;x
EVTOPTB35062;Not in this economy.;;;;;;;;;;;;;x
EVTNAME35063;Gold Mine Expands;;;;;;;;;;;;;x
EVTDESC35063;One of our gold producing provinces has recently seen an increase of gold production, causing miners and a number of skilled craftsmen to migrate from less prosperous provinces.;;;;;;;;;;;;;x
EVTOPTA35063;Excellent.;;;;;;;;;;;;;x
EVTNAME35064;Total War;;;;;;;;;;;;;x
EVTDESC35064;Our most loyal military advisers inform us that the army desperately requires additional funds and manpower. They suggest that the state issues concessions on parts of income, so that it can raise substantial funds to attract additional manpower.;;;;;;;;;;;;;x
EVTOPTA35064;That sounds like a good idea.;;;;;;;;;;;;;x
EVTOPTB35064;The money could be better spent.;;;;;;;;;;;;;x
EVTNAME35065;Foreign Mercenaries;;;;;;;;;;;;;x
EVTDESC35065;Aparently, during the last military campaign, our manpower was severly depleted, leading to a drastic shortage of domestic warriors to replenish the army ranks. Our most loyal military advers suggest that we hire a company of foreign mercenaries in order to quickly solve this problem and shape up our army again to its former glory.;;;;;;;;;;;;;x
EVTOPTA35065;Brilliant idea.;;;;;;;;;;;;;x
EVTOPTB35065;Foreign warriors? Naaah.;;;;;;;;;;;;;x
EVTNAME35066;Recruits Flock;;;;;;;;;;;;;x
EVTDESC35066;Inspired by curageous deeds of our glorious armies, the people flock military camps in support of the ongoing war.;;;;;;;;;;;;;x
EVTOPTA35066;Excellent, take all able men.;;;;;;;;;;;;;x
EVTOPTB35066;We'll take only experienced warriors.;;;;;;;;;;;;;x
EVTNAME35067;Recruits Flock;;;;;;;;;;;;;x
EVTDESC35067;Confident in our capable military leadership, the people flock the recruitment offices signing up to fill our depleted army ranks, hoping that the war score can still be turned in our favor.;;;;;;;;;;;;;x
EVTOPTA35067;Gotta love the people.;;;;;;;;;;;;;x
EVTOPTB35067;We need to maintain some standards.;;;;;;;;;;;;;x
EVTNAME35068;Recruits Flock;;;;;;;;;;;;;x
EVTDESC35068;Inspired by the stories of our ruler's personal leadership and courage in the field, people flock the recruitment camps to fill the army ranks.;;;;;;;;;;;;;x
EVTOPTA35068;How sweet.;;;;;;;;;;;;;x
EVTOPTB35068;They will be better used working the fields.;;;;;;;;;;;;;x
EVTNAME35069;Nobles Rise;;;;;;;;;;;;;x
EVTDESC35069;Inspired by the stories of our ruler's personal leadership and courage in the field, nobles managed to raise a private army which is not marching against the enemies. Our advisers still warn us that this could also be a part of a conspiracy against our ruler, we don't really know if they have a hidden agenda.;;;;;;;;;;;;;x
EVTOPTA35069;Don't be paranoid, we can use help!;;;;;;;;;;;;;x
EVTOPTB35069;This could prove to be too expensive.;;;;;;;;;;;;;x
EVTNAME35070;Nobles Rally;;;;;;;;;;;;;x
EVTDESC35070;Inspired by the stories of our ruler's personal leadership and courage in the field, nobles rally in support of the ongoing campaign. How should we handle this blessing?;;;;;;;;;;;;;x
EVTOPTA35070;Increase state stability.;;;;;;;;;;;;;x
EVTOPTB35070;Help the people.;;;;;;;;;;;;;x
EVTOPTC35070;Recruit additional menpower.;;;;;;;;;;;;;x
EVTNAME35071;Nobles Rally;;;;;;;;;;;;;x
EVTDESC35071;Inspired by our ruler's legendary wisdom, nobles rally in support of the ongoing campaign. How should we handle this blessing?;;;;;;;;;;;;;x
EVTOPTA35071;Increase state stability.;;;;;;;;;;;;;x
EVTOPTB35071;Help the people.;;;;;;;;;;;;;x
EVTOPTC35071;Recruit additional menpower.;;;;;;;;;;;;;x
EVTNAME35072;Country Neglected;;;;;;;;;;;;;x
EVTDESC35072;A group of nobles recently accused our most beloved ruler of neglecting the country affairs! Aparently they believe he is spending too much time with the armies in the field, instead of actually running the state.;;;;;;;;;;;;;x
EVTOPTA35072;Ungrateful pieces of ****!;;;;;;;;;;;;;x
EVTNAME35073;Country Neglected;;;;;;;;;;;;;x
EVTDESC35073;One of our recent economic policies has obviously failed. Many feel the need to point finger at someone, and aparently, some blame our ruler!;;;;;;;;;;;;;x
EVTOPTA35073;Wow... Just wow...;;;;;;;;;;;;;x
EVTNAME35074;Lack of Military Leadership;;;;;;;;;;;;;x
EVTDESC35074;Due to the ongoing state of war, many view the curent ruler - a mere woman - incapable of understanding the proper military strategies. As a result of these worries, our state stability suffers.;;;;;;;;;;;;;x
EVTOPTA35074;One day women will have rights!;;;;;;;;;;;;;x
EVTNAME35075;Sucession Concerns;;;;;;;;;;;;;x
EVTDESC35075;Despite our ruler's courage in the field of battle in the ongoing military campaign, many on our court are openly voicing concerns about the fact that the ruler is risking his life without an heir appoint and a clear line of succession.;;;;;;;;;;;;;x
EVTOPTA35075;My country, my rules!;;;;;;;;;;;;;x
EVTOPTB35075;Appoint one of the nobles.;;;;;;;;;;;;;x
EVTNAME35076;Legal Matters;;;;;;;;;;;;;x
EVTDESC35076;One of our advisers has recently informed us that the High Council plans to formalize a legal adoption of a powerful noble as our ruler's successor, thus securing the succession line in case that something happens to our most beloved ruler. Aparently they are not satisfied with his career of a professional soldier.;;;;;;;;;;;;;x
EVTOPTA35076;Plenty of time to spawn my own heir...;;;;;;;;;;;;;x
EVTOPTB35076;Adoption doesn't sound bad.;;;;;;;;;;;;;x
EVTNAME35077;New Settlement Founded;;;;;;;;;;;;;x
EVTDESC35077;A big construction project comissioned by our most noble ruler, is finally nearing completion. The local guild, however, is asking for a small donation from the state treausry in order to cover some unpredicted costs. After all, this settlement will carry our ruler's name for all time, so some of our most loyal advisers strongly support the idea. How should be procede?;;;;;;;;;;;;;x
EVTOPTA35077;Finish the job, send them funds.;;;;;;;;;;;;;x
EVTOPTB35077;Let the locals handle it.;;;;;;;;;;;;;x
EVTNAME35078;Money Embezzled;;;;;;;;;;;;;x
EVTDESC35078;The money that was recently invested into construction of a new settlement was embezzled by a local official! The entire court is laughing at our ruler for being naive.;;;;;;;;;;;;;x
EVTOPTA35078;Punish someone!;;;;;;;;;;;;;x
EVTNAME35079;Construction Completed;;;;;;;;;;;;;x
EVTDESC35079;We have just received word that the construction work of a new settlement is finally over, the local community praises our beloved ruler.;;;;;;;;;;;;;x
EVTOPTA35079;How lovely.;;;;;;;;;;;;;x
EVTNAME35080;Authority Undermined;;;;;;;;;;;;;x
EVTDESC35080;Disappointed at our government's decision not to assist them with additional funding, local authorities publicly speak against the government.;;;;;;;;;;;;;x
EVTOPTA35080;Meh.;;;;;;;;;;;;;x
EVTNAME35081;Ruler Undermined;;;;;;;;;;;;;x
EVTDESC35081;Disappointed at our ruler's decision not to assist them with additional funding, local authorities publicly speak against the government.;;;;;;;;;;;;;x
EVTOPTA35081;Meh.;;;;;;;;;;;;;x
EVTNAME35082;Cloth Merchants Leave;;;;;;;;;;;;;x
EVTDESC35082;Because of the lack of good trade opportunities caused by our ongoing military campaing, a group of powerful cloth merchants left one of our provinces. Aparently their trade requires peace to prosper, or some other nonsense like that.;;;;;;;;;;;;;x
EVTOPTA35082;Some leave, others come oh well.;;;;;;;;;;;;;x
EVTNAME35083;Cloth Merchants Arrive;;;;;;;;;;;;;x
EVTDESC35083;A group of foreign clotch merchants has arrived to one of our provinces seeking new home for both their families and business.;;;;;;;;;;;;;x
EVTOPTA35083;Swell.;;;;;;;;;;;;;x
EVTNAME35084;Fishing Village Expands;;;;;;;;;;;;;x
